address,ion-total
osmo1km26nq7cfqe3ljalgx2zzj6h3wppunfn0ak56e,0.024127
osmo1kmqctfn8nc7etjsyplfq8g559lwrfrwmyf3u3h,1e-06
osmo1kmtwk66y73edtgvq7ewtq4gxkhyrt7j9qq6e5q,0.198887
osmo1knrt8wg7jzfgmf4sz09uul43hceld3czc0x6lr,5e-06
osmo1kp5hlm4gn0pxy9qtspdgcnppkrznpsxx9t98dd,0.067455
osmo1kps8u2700he26xrh29nvnvhy9t5z5wam5dymn6,1.0
osmo1kpytqtu7nar3xupt6xrkv05y40gzwtafrnu7th,1.208089
osmo1kq2rzz6fq2q7fsu75a9g7cpzjeanmk68q7k0dx,1e-06
osmo1kq44na4fs6qfwj6auvz6k0cv2u834t05mc22ka,1.060253
osmo1kq4dulxus3kzuy0vfdv5gxcw5k0fd7605fhz4s,1.287769
osmo1kqlfg2l3k55phuky8hqdl85hqk7pg0h92xquqe,0.760979
osmo1kqsxtvqlnxdrlvve3wyw2dqu4pgtz2rm049t8m,3e-06
osmo1kqtu5swvgzqqe6es7l6sj82swg7g37l5sw8f2t,0.224693
osmo1kqwfssn0wh8vdqn4w0hnzj0janrx7r4uf36k7e,6.783955
osmo1krm2dexx0gcrzxhtvll8k4j65n6z6faqnl3l8n,0.003871
osmo1krtlj5zlajj5wss6q0zzypjjy693lxhm2ct8aa,6.9e-05
osmo1krtmdekywqz3e50l5jp4hm5vc625w0qzmxa2tu,0.065979
osmo1krv9mfpdy8l7k33ec0qwjuwf7a35g52a7zwrel,0.090555
osmo1ksc67lfv8vhn7rsa448lleh8ak83esmu4mzlgd,0.003145
osmo1kshlyr257twv93ma4dwr6s636p5e0vxnyn8fxu,0.001913
osmo1ksw60fz7qq6nh0w424xseazlxt50qrfgehef5u,0.187004
osmo1kt3l4uvkpmr2qa09xyktsstkgaqa8z4p8fyz9p,0.004309
osmo1ktfdwhqk7870fc20mnlsqd060phzha0hecunp5,2.0
osmo1ktvnuysk4lz0westx7wg9q6rggz8e59zpqhnr0,2.446261
osmo1ku3pt8dyz70a6yjm5mf008j2lqle86nen9e80n,0.05295
osmo1ku4e49vfa4wez78crges4cml6he23f9t54whj4,1.0
osmo1kucpygly3ynswdf77ersas9ejdlp5erus6s5dm,2.694799
osmo1kuplj2rfpmh3373f9fs7t3e2dkrl276rcqshyd,0.012375
osmo1kv29tka3j0n54x588tw3rmz45cfm52nwahwq3a,1.0
osmo1kvg8medh838ec94gxdkf6ckedx77l8ftsy45ff,1.0
osmo1kvh5n7skften3fv2ry6yc5jkpaz0rwzrvdte2p,8e-06
osmo1kvh6nggq5uyz85qvf92hftstl96dxfmudyzlv9,1.714531
osmo1kvjx5pn8qhge4dynk87rjqwjxngtqzwmvqvwq5,0.002493
osmo1kwstysea0p8stxe349hru6hfxc78zsjn3d2ksp,1.982869
osmo1kwuwr5tp5j3tjv9wyxpwyk0z8ntctmak96huv4,0.081098
osmo1kwv8aluum58e2zymu3p7m7fmu06ttr3smazc0s,0.044
osmo1kx7thfrckzptqvqw63wu2tnqvvw8tn7v7n24l0,0.011731
osmo1kxglgdjexf09x2jemmypafrm6lva8xh8q5f0cc,0.343829
osmo1kxp0r30tcssdf520vt6kgvw24e7l8cmnn5rgrx,0.01792
osmo1kxykphkk82x4pk5nzq2kq5f2r6n69k73jeezty,0.985633
osmo1ky3djfwesztjunxgxtyn44rnnqeee0n82llnuy,16.55904
osmo1ky7m39mszht0rveq9y0ramqnash6jp5kwgdd9p,1.077918
osmo1ky8pfp4ksxjd965zsjysgw4l96uvewe4983vdv,0.006159
osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,0.03301
osmo1kz6u0hr3yk742hukelhjxca6xzj9m7yl30ej9j,0.021932
osmo1l05wwk3x8kydruztcezwwm34n3whgclt8sfwqs,0.448842
osmo1l22dc2vjgrgwl73ef6rl6zp3uwr007ft8c5vam,0.050869
osmo1l236pmnwe5q9fmxfdlah5f9j3y3lxy92ytg38k,0.03249
osmo1l3c4jstap9hr6sym54p8peeswknf89dfswu647,23.195282
osmo1l4496ur4wgyn30kgu0twtqwwhguwnqw0fxzkw2,0.009924
osmo1l4nxqhr5w2erxp7e4uwung2psavpcmzvxd87zd,1.838327
osmo1l4x632kpnjxcn6vdt8n7tyty9puufqnxe6zrsj,7.941578
osmo1l50dfjsv6wpef0e9txhtkz6jtcmzfljudvavcn,49.101316
osmo1l5f025n76cqwzrhxvvg9u2yvd2km0m2khkjxz4,0.954823
osmo1l66z8kxxgvftw7cprz5dlzvzm4tyefhryqz7er,0.051206
osmo1l6uzkqeh5jmtx9j89l27ktspczc090h7uu7elu,0.895483
osmo1l6vwdy2shv9jmpsl76vpkr6nwgd4eqh9h789u0,0.13469
osmo1l72wxa5ejk2yxj8we7grl03sm2fex6ry32yf86,1.0
osmo1l7hln0l79erqaw6jdfdwx0hkfmj3dp27j5ka96,1e-06
osmo1l7s5a7vp9j7welu48g8ply3eg8mce33ch5400n,7.5e-05
osmo1l86ym72qtwu4j8a3l8ahhpf6qnxdpjnt34ca8p,1.0
osmo1l8mqemcgzywuprfemlqjjl8wppash8mjhamwcs,2.1e-05
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,3.401463
osmo1l8v5nzznewg9cnfn0peg22mpysdr3a8j0zdd86,0.036679
osmo1l97utcuvrnuaqdzx8hyzqzm34ptj6zz7uus52p,0.005387
osmo1l97vh5wfrg783ts2mdm9ctkmhjhc8envsel4ta,0.01255
osmo1ladyjtes523lxt5xprej3l9hle8qzygxcpejuj,0.888386
osmo1laqefwck8mkxt44jfn7fnpynfv9f2utyx08qpk,13.432904
osmo1lc2c9smppna75hrfvycxqa0aadgstrh5ypvjd8,1.0
osmo1lch5tr8sakzc2jr7x40ejpz0wfmvgdy2wlkjq3,0.016672
osmo1lcsjy2d5s33h0sddd8lpuqvwyz5ruz7jcjp989,4e-06
osmo1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjx6yhapq,4.000002
osmo1ld8xk5fcllwe0x584un0e386ypylq32229zy9g,0.039544
osmo1ldd7xzu2mgve56myuadt4tjhghxkwamtd8s9zn,0.00494
osmo1leqg0lmvx2glmum8f8nhpxykq065u322jcpxlk,0.015868
osmo1lfhlreg6vjmfkl6f7hq98649f5axe359peaqzf,0.03486
osmo1lfx5twrgkj9at99n5pgeznn57zjza4n5pqc09a,0.006663
osmo1lg2gjke0u9uag4hqh27675ju2489f5ljnw8v49,22.22553
osmo1lg80fgyel47tlt8hnhxx2akh4dr2e0jcmnr7kp,6e-06
osmo1lg93m6d4j387890dns4yes5wu9z6sqykwwwv87,1.0
osmo1lg9hu49zxetge30x36pf8nccy5xeq7vzq5ljpu,0.455029
osmo1lgctkpfy39a3urqj3zjadzaqwx4vnlnyyxn9hq,1.500504
osmo1lgcvvpyhh0jca97gjtg0tqp3hpz0uvcpvkjwzn,0.336845
osmo1lge4x4gre6vmz7gamw7a8f6u7pmwlsulu9ahlr,0.624673
osmo1lggwsx4j3lecnqcw2zr4la24tet4zrh6sqxxya,0.014389
osmo1lgm3chlk8m5eufdpylyjckxze0wveq2py8epce,0.000457
osmo1lgtew9spzxfg2qxu4cdkczkkxdnuudc64c5tzn,0.867456
osmo1lgu66ly24wz0x95hkhuzny754hfm9pkucqhxkc,1e-06
osmo1lgw0jjse2sq2r8nrzuh34v9qtlp32a6kxjx59e,1e-06
osmo1lgyasyg9dp7lsuh8uq6glsku93kxv9sc7h4mlr,1.284339
osmo1lh8lw6zp2hjcmx0s9pkl38j36mqk6tffh8hslf,0.118651
osmo1lhzcwlefk2kskeuwgjjjfckjjexs4atu0c237n,0.053653
osmo1lj3vk8ppxl7eh2lnvv37zgg5z8ey8rhaq58drs,0.002198
osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,0.583617
osmo1ljfjvdg0hps4ysqtckmx87w3hrwv54knd3adk3,1.608612
osmo1ljqgtsf4ack28k226gh0xgj076j94k6x3w6ykp,3.20062
osmo1lk64u74sq92nagslp6ysc3cvalvat94cy3yaf3,0.007633
osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,1.375023
osmo1lkm0qyhnhf36wn7g8uavuzqyh3vm67qh5zdasx,1.0
osmo1lktjhnzkpkz3ehrg8psvmwhafg56kfssu0kwa6,0.12
osmo1lkznpljvglyfehzngujl93l0d3elfvuaud7ujh,1e-06
osmo1ll0ctpdxs9zzr4q0dep7uundwm9lzalchkpud9,0.009982
osmo1ll0lcvghlmfxm48phef9qdqr7wssl5ljwvkgfc,0.00014
osmo1ll75m8x6eja5e9fz90sd8urw07fefcqr3m559f,0.099794
osmo1llu7ld0hslnewxrcw0r97rtjwpd35a6nfzrj4u,1.0
osmo1llv2agz3zctywrwx85wd3805rsjyxa2cp8rlxj,1.0
osmo1llxjmggmyqgqp47u3x9s24xlg5l7c65pz253u9,0.878919
osmo1lm6c40es7x0hl8whs03kmw7xrvex3k30yqqdwt,0.004244
osmo1lmr3eytr6szp8ms00ck2mz3dmjwcz8zmrajk6z,0.24285
osmo1ln22l4fhm7q4yc86kcj0xclvs266nnd5d8vrrd,0.003658
osmo1ln275wyeypycg344u4mt603gsxkfnn6elqs53f,0.07306
osmo1ln2ckyumv6efz3qqzeywe9qahyqj9hrtdj3uk9,0.006073
osmo1lny7p8uw6tcvlnmw2yu0xcqkd32rgunwfms9gy,8.503894
osmo1lppy00qypfzyh0gxwy06amn5tp5lrvrxsx9h3n,0.019343
osmo1lqf2twxyau8zl02jf7mh9ahkjg54snu4ufy4mx,1.0
osmo1lql8dml3wk8c6qznwethcj4z9w8858e5txjzx7,0.721108
osmo1lrwn4yjnhzuyx47ycg43r5nwlkfh2c5ez8ddjj,0.131306
osmo1lrxunkhaykgfj0lflf98d09cmxg68h6a45f9my,14.0023
osmo1ls4kmz5v7ytwcqmmchkex970565j8q3dw8jt6f,7.00914
osmo1lsqgj5e0xd3yyracvx726u5rc469sqmfp794v3,0.002922
osmo1lsz4rqucmgfuaqt5ea4h9ms9npmtpwejn0c5yn,0.003126
osmo1lt3zkefmj9y3w06ca30fpnnx94gxk4p3jhrh3m,3.22472
osmo1lt5xan6vz8axn2e5srg3uuanu87au9ld7t5yhr,0.005264
osmo1lt83tymrlkcg7jtfrzv5370z9uthttpvljxzmv,2.008254
osmo1lu2qtcqq4lva2ycqgumtjzxpk7gymj2e8wfsdw,2.0
osmo1lv9a794ezpqn23k0qjja6p9z5c7tjyd528s07g,1.033277
osmo1lvm6vhlekszf37cq9wagd4pvktject0xlzyzs2,1.0
osmo1lwmyzthtvdkrae0lv4qe5h6r8lqu7qjuyptgwp,0.11719
osmo1lwretg4sypzpkdk7t07rkaz34y85szlsnhlwtm,1.0
osmo1lxj8d0qp8dc6vvg4p38sc0hchynldu0zxaetw0,2.0
osmo1lxnx2swatgml8vc3785g558luxscm8vkh8azvj,1.249785
osmo1ly6akewx9pxaa3ws8c8kfca4yw5xwq2uqr9a5c,1e-06
osmo1lyhe9syygu6nwkf3jsg6vs4xneqektltfj2nv5,0.014899
osmo1lzef80fkrqlj02am55yhasas4np8cmtrr5p56x,39.842834
osmo1lzhlnpahvznwfv4jmay2tgaha5kmz5qx5v6xe7,9.000005
osmo1lzlapdhlrqw4tfqpjqytyqy0r7t25yg85ze77c,0.00016
osmo1m09tllynwq32cw7kdtczqhfu89xvswej86zr5u,0.001098
osmo1m0pu4twea90rjkdm9my9uagqyhlj5afez3e8qv,1.207475
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,0.838272
osmo1m2erhvlytf83xu7h4wdnnlwx06fmk64hn4lcrx,0.040921
osmo1m2ja72n5c9wmn6ds7xp0aft9vra0skqfr0zc7w,0.015582
osmo1m2szjtra8qhpuasjaeqla9ruj66vy9lhfekgfg,1.0
osmo1m2xemvx0njvqfyr6sjf8uawsj249lltrkvz99f,5e-06
osmo1m2yttzm3vjckhgqzrkgkxmh2cgtl25he8lkskk,0.041817
osmo1m3rppnp8ycrcwsvex3stsh2mg72s9xk4zc8mtf,0.064904
osmo1m3x2ekqzw6hfw40mdnstnlkex803d57fp03ysq,0.131929
osmo1m4cye324c5dsj6svv2zmrw9jz3t8gjuhtd09v6,0.01
osmo1m4j3yjs94xgq8mr4rjfgn93ex4s4jf4jk5hsts,0.006636
osmo1m4tqkvw22zgl4w9nyzfeyccnk696r6w7re0a5v,0.013206
osmo1m4z6c9f0ejr7nd7cpusvpua3yckyueqknhxm4f,1.019891
osmo1m529wca76chrqllcdxqe7wgjuts24alta6l0y5,0.206968
osmo1m69sn2dxeyeyp8ryeurr3s7a2p5emkxm5dwkay,0.950947
osmo1m6gs06garthnh2u9wrpkdfm2xrnfunjjatqlln,0.208817
osmo1m740gmd9zvw59rwwuvnqcyqusaxvpmhz5e25uv,0.004882
osmo1m78as2jz6nyz3fgg79gqkhpkwjper2dz8a2vr2,0.326713
osmo1m7lrl24sdv9d7gtljm3q06k48rlwvxa5dw0rzj,0.001066
osmo1m8tc6vyeasg2v5syg6mth09wf9jpeae3y8cmmv,0.019974
osmo1m9dwd037y7ma059xsnzwey92xk3v8jmy5hxrc6,1.919199
osmo1m9w7qxe0umhnm94q9pw3er0llgtqwdw8ervyvg,1.0
osmo1m9wceej5mcfv33uvczvjn07hay9za7qp5sqrvc,1.005427
osmo1ma02nlc7lchu7caufyrrqt4r6v2mpsj9ztztcv,1.000003
osmo1macs3rhspu9fearxtf9wgl9llnw9xrz5fqfar4,1.884984
osmo1maq08chk7geprv408jt8fps5m55wtxfqnwuah2,27.547748
osmo1mau5ymx7k80ca69wuaj5l395lkl346flu39tg6,0.000543
osmo1maycl9pr2l9zjnqz0w7qdf6qk4ddmag50yf6pj,0.020802
osmo1mc2nqf6n556wzwtyg03ajgquyzsntjm895f9zn,0.01
osmo1mc92962v5j9zfcxm0a34fdkqt36zrmypg0ez3y,0.1
osmo1mdc2va855zu5s5n37k3yt3ag7ur06nkn0rf666,0.027678
osmo1mdc56kecgk47863ry2a79kh76yv6zfp04jz3za,0.000295
osmo1mddm4h20x6swptxjgjry6lu3kkdxz8udkzslmy,0.032268
osmo1mdg6yhnrw2yu9mwmqlhry0zaus2yvjqzevlnhr,0.805021
osmo1mdgeaz5edx8xlmv6xvac63r9vya4gfh89clq0e,0.005858
osmo1mdrknklqkd5pf5v4ja4ml9ya9kk9a03ygzn4we,0.017253
osmo1me6xrxj80cp4smrmy2mwaan67spnsen9c54m78,3.25761
osmo1mef4d6l7ajxl4k2r4yf54xy7v50x979ue6qh3j,0.002058
osmo1mehhrlqn6k2v7j2txa0c4vqc0s9ldl87242cel,0.839551
osmo1merdz4cxpg26nppumtm75vakmc00cpjz68ak2s,0.031725
osmo1mez992tshrzqky36gc2dau9vmtu7z33x5hn8k9,0.02452
osmo1mf90w34uxzlxuydeetc2dkyc5c993rleqez6xh,0.221008
osmo1mfjn44vygq35m06h4e7hlt9lsw70qhmcta6k6h,0.01101
osmo1mfm3csuck4a3crpm2xtx0gc88y5r0n8fvmmmtu,1.108587
osmo1mfp7rnc93hdgl6vulrp90k2ur8ecaqtgdpasaq,0.0001
osmo1mfxzxfeljzhm2ypevk2w0dwurwfy4ux6dzzqay,0.15771
osmo1mglwkmhaah67rcuplczxl8ykfyl00zq3xtr52s,0.455842
osmo1mgm84ze8a284lgawrafxdftv6pyrlqd3800h25,0.088032
osmo1mgqmyu2u9gt8jettpa7aazj5ys5xx9w4lwrpuq,0.035676
osmo1mh34g6jzdnc89wk78k49fc2rhesshfcz3amuws,0.801242
osmo1mhhqyqsz0qkhtfn8n9s3m40p09v4x6vr2q8ja8,2.782893
osmo1mhj2yzve0g937zc3zwftpess4ds7uyqsnmtgnv,0.097334
osmo1mjxx2lqx4l8ytm42hexm4vgk7ksctf508yz0hu,2.2e-05
osmo1mjyunejzs9pdv4ltaapxe936440lxkcu82njv4,1.0
osmo1mk8kvqsnge6e3edpx38dqnpn39zmqlswap6g6t,0.74493
osmo1mkjcsmard8jf6wmnf5q54yavqqt4hv6lrg0hu5,0.006062
osmo1mlg47srkgcfr6uwsq4y0swjyzrqhjek09220p4,1.0
osmo1mll2mx7q8pn0tae2caerqz6c8ksvyjjms6ftwp,0.02
osmo1mlns7wskpcqr6rmpsgzkfnzc0mavccjelvf3rp,0.004951
osmo1mlpjuv48xczrcrp3pcs0ewlmhsfh6w3wapns22,0.000158
osmo1mltf6dxcjruvjlm2kaxhm7k5d0aucdag9pjxfa,1.045584
osmo1mm8huzhpk5tx5vgj877zse37c2zdymzltn6m3e,0.400596
osmo1mn99qmf7pm7uerlex2hkq0fjp354kvccg9jz6k,1.567722
osmo1mnnn9963pjhlvvn02rn0utu4e88tdqn5lsvdk7,1.0
osmo1mnw4pwkp7ujkffpy2486g92mgsdsvfr24exz03,0.000473
osmo1mq09dnc6a4jsrzfaqjm703zw79dueym56hgnmq,2.0
osmo1mq96vajc70e6dyg852fr5809g4gaxr0kkn87xd,1.0
osmo1mqefjgdagdg8j9pdg8xjeayh8reafkejlkpm9l,1e-06
osmo1mqm9k0rq7mh62va3p3p4qcepqerp8853jtalrd,23.633103
osmo1mqphpme8lpwcpqu5uxfml7nyhypmtu3wza0xle,0.00263
osmo1mqwzx6asn8fltassvsnkgsqs75gl66jt93u4g7,0.080698
osmo1mr3q5fa3tg63s8294g9wrggx3hcy9u7dpkp07t,0.019701
osmo1mrm47n7v5ehktslprgahpuqzdj8scklxc79lkn,0.5
osmo1msaq9ga5axn7vewz8l4hlpvjenxz8twqrx3s6j,0.000544
osmo1mstnpnemg6mazaehxmxa8ayr2prd9agcqqmz7w,1.866495
osmo1mszqfjrh2af5k3jr4r3deukgrzdylkr2cr537c,1.391473
osmo1mt7wn9rtnmlv474656glwyuvnyacvuj3ggyhj8,15.385484
osmo1mtga65r22npndt5q9mq43j7tkfktd3rmp5l6wj,0.164411
osmo1mtmyfwvu3tsrdynmahpzpsdatxm2wg5wu854gf,5.447827
osmo1mtq24m9c65czcx6qhrp2f2vqd3uw56m7kwyem4,0.850404
osmo1mts3fxyex0c4z405ekzq6tw0y645qcy6mz0yxg,0.0001
osmo1mujqa52fnxhhpjegx6kr8pgjqqw3jyk4efffj7,1e-06
osmo1mvr0xewdfu4t3rtqaftjmnnmfq3czcg3m78s3y,17.240141
osmo1mw88wrhqspqu93m6pdxcy65lhzh8rthy5mvghj,0.536102
osmo1mx26py964dy0rraylx9pz2wu3p7lv9j5p92zvf,0.058602
osmo1mxeg55xkhq0l8jpwesmwp6fc2rz7f9u2mh7pyn,5.913135
osmo1mxtepzwtdtvq3agfzwk960g5ypkfex34hcxjrp,5.008734
osmo1mygm93vzdhmcgxn59m8vjcm22w2uzkxm4h7fc5,6.99628
osmo1mz0mvlygns7g24f5vpu0tdnu5d5jls5anyuk6u,0.019512
osmo1mz8e08h2u4mj7gk0kmu7vk024z0rkcxwvq3sfq,0.019422
osmo1mzj089jkv8wrxk7800qx7l2258eh7dm4dm65wr,0.000106
osmo1mzk360e8tagp3j8wc7crywgnlfm7ttfqn4fc3f,0.000803
osmo1n0slcy56u95tnyz8serp04pzp3cv8pdrmhzgg7,0.000222
osmo1n0yex58ac5nnnawx5cjzs0k6rtyutx8flw2s3q,1.005789
osmo1n2gsnglmjyq5qwaxfc2jcmz5rq7fassx4e2d0v,0.006537
osmo1n2r0lcw7fh4dd9zevr930rtmemd4pt57l7ea5f,0.004511
osmo1n2yr7cjetddyhfsm9rty2xenxkp73wulgqjg79,0.038893
osmo1n32s0wdnlawpk9el0akqhrqatcxsw8tk6jgc6y,0.052541
osmo1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4hx70uh,6.177024
osmo1n4ldju4nd65uac55mtyqhppk9zxmxj4q2h9zad,0.350345
osmo1n4tdkuvyxtgvahwayg4533vzzprarkwu5dtrks,0.001934
osmo1n50h842tyg6h028ychuld6ntau220sf65ardz8,0.047953
osmo1n5flpdy8zkdahru6rqtj26cf63h2cgsztnp800,0.066161
osmo1n5lkxn6v9dar46gt5dva8lwel4zjwqr3tp5rej,0.499946
osmo1n5pu2rtz4e2skaeatcmlexza7kheedzh2jdlaw,3.0
osmo1n6afsucn57femtgrw7q6aj25dh4cxfqlcsrl8a,0.000196
osmo1n6uv6ay33xt5elqtf00lny94vrxgtn8rlsgaz9,0.001321
osmo1n7amvv3ml9r45gj4huhq0e4cn0cvehez538myq,0.131287
osmo1n8gq7h4v3k0upved60wj6syuraa9m2edg5p5le,0.013573
osmo1n8pat8gjdzu3lutw2t97nc3xuknur9pqk7tjmx,0.078651
osmo1n8ya9m7qvns6zgs5dvl226803pzpqqvx0st7fv,0.021696
osmo1n9uw4m4xdva3vmr9qrs2ev3503zgqa7ve4dft9,2.854082
osmo1na0tdzaz0mz78nhl56gc888x87pkyjf68w3p44,2.0
osmo1na45quuuzuv5xtzl5qqp9zep9rkluqykszgrul,4.528087
osmo1na6nvfpzmc8menehuc0zsskzht2vghk0jx0xvg,0.100543
osmo1ncay4z3xkpymmgjr9mncykhlq8zrrvyxe36mm8,0.202537
osmo1nckqhfp8k67qzvats2slqvtaf3kynz662zfvh8,1.914047
osmo1nd3quzay673s8uc240594a8cgfjvmxjh4ufznq,0.503532
osmo1nd5wekgm6gtql5x4eqnnr2739svjvnavqh2qak,1.904157
osmo1nddf08ueh50ws3uyhm3rnnpu34ymg4crqty98l,0.165562
osmo1ne82x68h2pvze3tftmyzz7dpx4wknr0guxpjc4,0.389298
osmo1nej5tc54wknljgecfr7mkgqykk5e76jyrn9480,1e-06
osmo1nf7ysaj73qfq4hm586zy6np2h9a2vkpzky6cwe,5.02238
osmo1nffxrer06tgkzlhzdxtz7efrqf0ykufrf7xehh,1.003381
osmo1nfh9vmfaxxnqcrkw3gepey6k6ptsnsh4u0h3mw,0.184516
osmo1ngerkphu6z2em38euylsaamdske82c5w7e0cqx,0.373017
osmo1ngw6z3ravew0sern42t88fafen4uzupf4l8h87,1.0
osmo1nh8r3fka9amu4dvzf5r3lsyyx8xqm74cgupkf4,0.094399
osmo1nhfpuvxupt544sjxrzwmjdk0un9p8385tch7uj,6.784194
osmo1nhl0qusq8qmcx8j4pj8ynhazucdwjj5mkq8wp0,0.501
osmo1nj4adtasteu0qwmr3r54vt3lav5z8s6nj3jfdl,2.369192
osmo1njaka4pdwjvf9skk46nmcvzekqwmag7s4fwn95,0.040685
osmo1njsthsamgkzdqqg4awj7y6rxtuk3q26t2t8md2,1.078345
osmo1njusvz6kcg2844cpuetke5yghjrp57uy25lgd6,3.0
osmo1njvfq5pdad2f5j0uvqtfdujyg8c5sde2n6yw2t,1.000003
osmo1njx94j9aj9wmf5pe2czhvfmvch398vyp8m0xlf,0.186615
osmo1nk9awetlnr6na70p4pqfv8jf76dzl0r62jfkue,0.020475
osmo1nkrsk4e8jlfaprmn282zulhfvw00gagy999he3,3.0
osmo1nm50zycnm9yf33rv8n6lpks24usxzahkll6z34,0.10204
osmo1nmfgexjj3yvvrnc2n7yyahgxsm0vqcm54w2mm9,4e-06
osmo1nmk026s0n8mpty8ahghhxqt596hvf8kaskr7em,0.074464
osmo1nn0jfp9azpdfv3l95d4f8av84uasvkmkqeq8qk,0.416281
osmo1nn7pupn0s9zunrtfuttmg63jpdy2wzlt9lmdhp,0.004347
osmo1nnjm0sjhr8xj0jgdxhgz64s0ks2gd5kkdckd46,0.039976
osmo1nnufxng2f3r43dgyd7jhmv22m3y3tssrgpw5pn,0.003928
osmo1nnvdyyvf2jyhgwy53s03xl8je28m8wf7kds2hy,1.0
osmo1nnzrx2agam306cm5tjjsc2hth2wy3gnr3mharn,1.0
osmo1npnllf4lx3cx9whtnzv5r2jc9270l99j9v62s2,0.89963
osmo1npqla4aamg5lxtlzj396p5y6ng65q83y0mvvfj,0.414402
osmo1npquw5czg704mu9d7sgdv07rrmsmgzns8rrrlg,0.050869
osmo1nqhseqhw20a5n53cwn7fr8fdm79rlkd2al9dn3,1.0
osmo1nqjg7fu3pzeleytgc8pcxryuyl80n0vjdh29h6,0.223023
osmo1nr82pn9ktwsvcxerthcla2waf9ztnkzjs5ddfl,0.001123
osmo1nrc67y745v700jn5j6yymhes8jjamugz0pzrud,3.0
osmo1nrj0a4racmxwxhxdjmh99hagg8x4ytgfyeq296,1.0
osmo1ns56j5uxfaz6eucfk0f02juetk4knkj4qsyx3z,0.009614
osmo1ns6rg49lr3rqtld0n0tfey7dm2nhnwra7gtv3t,8.2e-05
osmo1ns80ncz6wpdnpmdpjdaka22axen68rm3dlptvg,1.0
osmo1ns9tckxl8a9yfrcpu4slwxeevf8y2npzwvzpys,0.017432
osmo1nsqfr8n58u63l6y4hsz4k6s2059nvzz6x9lyrv,1.0
osmo1nt4glhsmj8c5m5yzg6dlpawmuggqea0udt9rqq,1.805862
osmo1ntg806vs7jghfetf7nslfvljjx94mxvsyvz6c7,0.0001
osmo1ntgjrwew8t4zv0ghqsa9hnlg4w76uzy4q5zlg9,1.0
osmo1nugyyslvtw7fkr7lk5rvffqpy4teurxz7rc0vr,0.059064
osmo1nupxd7f7vhhusd2r2n2tg8z065pz5rrn4lufdu,0.003254
osmo1nuq7j2qdz9qq0qpkvmetr4q6e285zkmu2wezkm,0.30735
osmo1nuugmnmtz5xqjje7p8uptcagnw6vq6za7qxqsy,0.027614
osmo1nv2dkgr25npzxexx240a422muv3zsmact0f6yh,0.261486
osmo1nv2egurmqr4xqx3khvj5cttj59ks2449mu5tpe,65.040398
osmo1nwyeyqudzru5l64e83dnmq79q4stqz7fxy8uz0,3e-06
osmo1nx6jhpwct7rezdvylzlus09x692nn56xv9sf8u,0.1
osmo1nxm489uufahfgly4km0qana63jsxdvwx3xd208,1.74434
osmo1nxw02t4dtlpwhmh7c500fgj0e05w30dmpr6hpy,1e-06
osmo1nyukt9fmct5xnfeevrc5hyd0xvp0ezym5dsh6k,19.585243
osmo1nzpkg0xezcpfefjarrwrt42g362z98zj7m6zqh,22.339424
osmo1nztdcyrrkza3gnjvvhh4y2uj8qphe7mw5gm9sy,1.36458
osmo1nztdgv0545srvxkm2aphcfc0esgvt0zg6pv8k2,0.055813
osmo1p0c0d7faqjlhw5y07kxwppatahu22wdfzqargm,2.912614
osmo1p0xc8vz6m72velt8xera2quz3xs9ee6c3hullp,0.058848
osmo1p20vyx3zs3reg5rcx56796j5n9vljqek94wd4s,3.438687
osmo1p2dp8meqm2gelxx4m3v029d2f5gz3gstyyuwt4,0.063209
osmo1p2l9grqmt2znq867hlfw2qluj359kd2fldkm0v,0.029218
osmo1p2lzez8xgur2c64hrh80et32jv26fa2lspgtvp,5e-06
osmo1p3we8rt0enz3naq7mkus6dr60ljy6rfw3zahw6,0.050099
osmo1p4dx74g0j6spkwv5lupa8um55006xuaq37uas4,0.0001
osmo1p4r5lv6pdchdnxw9ekqjwa08kzefrcrgtmz2hx,0.060903
osmo1p5fft5dv2fmn2pljkzfg5c3lg9x3qxhxn8lhsg,0.001279
osmo1p64d8tal0tc02csp0h9cflxr0lfcaxqxvxh7k9,0.877141
osmo1p650epkdwj0jte6sjc3ep0n3wz6jc9eh6g4e3f,1.001953
osmo1p6763cacd9xxznfy9ynn3wf6mdp6hgrkef8yu5,0.003192
osmo1p6pdensxvnkrdaehtrv2km28e7w0t6d7dqj5vz,1.000224
osmo1p728zu6ztq2ychvf20kl29nqg7hxgj42z0cxxq,0.100189
osmo1p77sfv0aefkxst0uuc5vvavuvp08jw3gjfpxey,0.091698
osmo1p7ezph8q9v3evg3dq63qrep7p87tgxxu8ffl6e,0.244501
osmo1p7pxhn6s25qjrjlqgvxa8q35mp6rl099lpkt7d,0.44538
osmo1p7z5t360v25fr3fk79vtqa35s5salkam3lx250,0.000378
osmo1p8ew2l88udgdam8qa7pa8ez9qyazljps38hm2a,0.040298
