address,osmo-total,ion-total
osmo13ykqh0kay73rp6q6jz4mumkwdf258l6dcep59g,217.754986,0.025159
osmo13z7veaqncplqr3t0lazx0hq8zlw2srycset8hc,831.900458,1.847674
osmo13ze97zcysvwxmpu0zpeq7fr5wx44advd0wsuu6,868.709465,0.003829
osmo13zg9kuuyy3qcauta35efsmdpudeqztn6c3avpd,181.318342,0.014506
osmo13zhgpnl4dzq9x0p9eytzmmn66jlaj3z7yzcadf,3.344258,0.009438
osmo13zs0yntzdswanglzutk89zad74dwc4v8lwc20a,13134.040866,1.094227
osmo13zvrzx4jllv7vyc3e4nfq02qlxjy0z60hq79v0,3904.768889,1.665172
osmo140478rafvztvv8te38r9yv55aph34du5mfgqpc,6362.17745,0.005547
osmo140achkhvd4u79uhyfaszjwn8y7yq90lr7yc9mc,20343.751173,3.913202
osmo140dzqqd4fruhf6y60urdcja6q4pgx7a4n08y7r,67.292108,0.014111
osmo140mtc9tsl84l5udw6j6vn672nev95w69ae7jhl,13677.865992,0.809677
osmo140nkcxuxz35xf64mtw3kqlcecvdp9lj5nq8x7e,1839.735961,0.927894
osmo140r4eptd3v6hsmnaze5vdq2ngdav8f9qfedu7f,2092.874029,1.902451
osmo1427rtyet0j4qayl6pyxtmmj9qqmmpptkt2v0vh,15027.295932,8.17333
osmo1428dpgezrcm40j72rljuvsqxth5j5p8n0y99lq,188006.132858,7.611397
osmo142qp7xa4sny8qalk3gf2wyg9j9kq445p32c83u,60.60215,0.001197
osmo142t7mzhvxd9aa29g8r9hqx6j2c8v7q3zhqjda2,1004.183458,0.993737
osmo142vtwu440zchsws4llnq5rknmslvw2fx4qz5y3,6800.326133,0.026459
osmo143d2gk8dfffh5a77f23tml2de50jyasmggn7qj,1050.277615,0.01688
osmo143nyvk2k2xu3yhfu6x95t9l3nfy4v0trtnkpfa,155.50812,0.139303
osmo143tw0kj2gtffwgmkr489kwh3fw4pkud0tdr34s,750.904926,0.158059
osmo143zjplvxtuy53el280m9z2qzzqdxtj7wu5yumk,51610.975463,1e-06
osmo143znuzltwwd8ddyvay4kj9d6dmrnwl3h956ah6,162.800341,0.002
osmo1447ffn7mtr53trn4egr73qg08fxr9tle2rr98x,26145.687622,1e-06
osmo144m3alupxutcju0tnu2kur9hqsf5k5800exh2g,133.083967,1.0
osmo144qad5snlwdy9cjf7ct9k5fux47sjr629mr9j6,905.754072,0.01
osmo144rttd9hh9s83fq6uzczjp46e7wdx8yfemdvjw,253.753388,0.030186
osmo144t874ylvqte30h4fx7nj7hu2cg9x9yrrn5pp3,5904.406167,1.007603
osmo144tzn2plptplryemuqu99uf0ypz2087f5zxy6y,364.696591,0.065244
osmo1455756558zywcdhvrne9tr0zemtu6lpmsywyms,4783.286855,0.9552
osmo1463e4vj52dtfz7a0kpg8fqtdczuyqeudxurs24,813.105536,1.0
osmo146kwpzhmleafmhtaxulfptyhnvwxzlvm23stf6,2129.080056,8.0
osmo147c6pydtytffp53zn9ermvf9d2xas9m83c589j,9907.462177,1.0
osmo147rl7s7azevxvxzlgzy5elxdxvedhauq8g859m,1396.81894,0.047694
osmo148045k6x9f4wmmg84zqumckk5rs34rqahj2p3v,2643.293766,1.0
osmo1488kv08va80uyw3rqm03dxapmgak6mx4kd4rvj,2339.262257,0.055611
osmo1489lvl38wwxgvvmjfpmallt95al3mexgver9at,208.076403,0.060689
osmo149g2tl9xakprzs5f854ntu5fthdgmuqddx7l7p,81174.17837,13.884886
osmo149w26wpygylgyyewg2wjv583aye5aleuc6p4va,0.03,0.892359
osmo14a5k766uzslczxp22g5chu6xkw4gcdgj5zdwwm,392.304885,0.019951
osmo14ac9hn2dwumcc4kaftm42gqy2gcy0hgrp4cyz4,108.966152,0.043185
osmo14c4zp75ywy3c988d9djuxevd2ajsyk0sevc34z,650.468138,0.106646
osmo14cjkvtgpslgfmccfvrnl29sx0lneuj8mvu40wr,26.229441,0.009096
osmo14ct6pw63nzep75wmafze93gu24lxw6lasjttxk,29.810622,0.005721
osmo14d4mek8tj5uef7gxpg6lp3ur6f5j3ka83ta4c2,1052.919767,0.001052
osmo14dmelcmvwq8sefu5tr4atv98u6ur9c2048yt5m,5462.30407,1.0
osmo14dtpwal6r7zjewk0ye3vyuylz5uuslgf4nuheg,674.673875,0.024139
osmo14dw8ulhtl4l3839k4m8xvs7dm9kzfvd4g3lp80,271.465519,0.004063
osmo14e474ad680tlljm9aycn6t5fvv0qqu6e8awvz6,1184.290626,1.770117
osmo14ed0xfnj5gzfvxfgkuxuqkr9me4vxfvu4z7ctk,150.300385,0.001065
osmo14eflcqm6rzlvauwdvw29gg2vqjmddn0937jd6y,10806.975601,2.398785
osmo14eknt2dqn4kznsmhavte4tckht4n93c65x2v5d,48175.484639,1.000001
osmo14enf3h32vga3cs0g7mnty5mrsmeg79mamtvm8d,0.509403,0.000115
osmo14ep90v3zzjaff4s59cvf359z9w7nszkv7vjx6e,4899.393039,3.86308
osmo14eqa935zydqzw9q39xn62gc0dqfjgpt0yj5ew7,127.894584,0.006673
osmo14etwaesy8nnn5f83unmyh4a3kcqpny7we4fmrg,27147.61451,0.005354
osmo14fqtpynvp6vcn4hwu5k6fw3rtxzp5yd5u4e473,14734.300648,8.0
osmo14fx7rajzd2xhk8ypzkyyrqmfa4p4aezgfq49d6,3.610956,0.0001
osmo14fxr4yckqfzmu89309az63nets4d04g2erhwxa,19.334744,0.01
osmo14g2k4karj0ccszyy604qr8rsd5852k6hp5ls4v,67319.773249,1.0
osmo14g3lkhp88wzlnu586qlj4przpahqur23khv0vr,113651.214884,8.122914
osmo14g7km9np037g5cs379dj8l048yyn8qf45px74g,3.5298,0.0001
osmo14g9djmq5kqh824h4vr5x7e0q4qc4eh97drmq5t,83389.749511,37.47473
osmo14gdqpjm3zsujyhqsfz5rna8ksqnrzdjg48ejj7,60852.719594,1e-06
osmo14ghs6hs8xkl9racufmqnvmg4l0n7unhpckqdae,1063.824606,0.51651
osmo14h59xe0y8y8fgg3r9aycdfml043kksrmvpuze3,1997.428244,1.029417
osmo14hlal2zjsvaevyeh3tr558jujm4tylwcydzzdz,14651.329499,2.006345
osmo14jghwya6uh2anhpfnrdcl3sca9wvz6qryr4ep0,367.58,0.59158
osmo14kkfl87vkzxpj038gpc8yw7al8s2zz0hgvc55y,206.750793,0.015921
osmo14kn0kk33szpwus9nh8n87fjel8djx0y0nqr7pn,350875.859891,22.49623
osmo14kqgx2j4jaww7ge035avjdmejpafhw5dxgu5y8,83.870812,0.02855
osmo14kzglqwmdg45uuu6kazrxqvgj5sh0wm5n3kp6u,7.217384,5.7e-05
osmo14lultfckehtszvzw4ehu0apvsr77afvylnn8c9,195575.395478,14.424678
osmo14m46c90sz30m7y6fnl4ftaraaj8h4uu5f5lw22,1.049916,0.000241
osmo14m8vxgs5ykkyr2pk97aczg85gtlkqc4sqd2pn2,726.492234,2.1294
osmo14n9c5zcwuuczwkhut30rwy9mgyrv3pc46gnz5q,2.0,2.0
osmo14naxphxkr0w824kdjq947hvayt5h2u2d6u9l7r,114336.333042,1e-06
osmo14nkkqfrer478teprf20wl3dpmqprjsa24576lk,610.472095,0.736516
osmo14nqw0pltd53zgywlmk4zlyn79evdl9l8tua2wd,5622.521725,0.104387
osmo14p40thw7mp9puhe6y5w4awjqnknrumxu608067,455.767672,0.108229
osmo14pghfarja6a9q93ug9hfsuc7w6fs46klca2fj9,10165.104608,1e-06
osmo14pmxdrjhw5phezzcqlk0z25t4mpq24enjstjgx,1012.107152,1.682115
osmo14pq3egm63mvzdztkmczml5kfw5ukugzgxq6yd3,736.361287,0.240175
osmo14qmshhxdhc5ze0yzapz2zhhw377gnn6m0fmfq3,3761.996991,0.646403
osmo14qw457h2qnnf3fjj6ufyrmm2an74w2xg4nssg2,33964.910625,8.123132
osmo14rcn5s80v2fthgzw0pkvkwgke4ss8ew8xw0wml,8241.869518,1.22652
osmo14rz7gh2yhgklcj5cutryn7d4f9dh6nauvxy7f9,91.22934,0.009219
osmo14s8zr398sw4m7085q6eum4pxxr33czxavywuxl,39.888678,1e-06
osmo14seq6te8p86u0rr6seydc4q7zq0x5asrkgxqhh,2305.270072,1.0
osmo14shefcewhhn9ar30kr6zwjtrsxr4ujvzvjs0dp,386.450635,0.05
osmo14ss72catjh0f2jnzmts2mwk3ehpyzd0c3dqdv7,445.522852,1.0
osmo14t8y6agw28wyeflvqdjd3thkazkta6ux6zvc6z,474.604948,1.0
osmo14tcxx9z6gtdslajzz5qjlxu3vl3v23djvyfm79,645577.058034,0.005862
osmo14tfct2avejv3fyv9z0jvrze48ufa53pft2359u,497.623452,0.060501
osmo14tsmxmf2aqpu7e6snj2gvp4datl9hzrc4zxkjv,60.369473,0.004544
osmo14tvwwtu5n070dn26cqek69e9rqkacklxw9sgs5,1131.50411,0.105609
osmo14ualw5s00dhytkfrrptukg6cv8p6s9c6ead35h,2665.062139,0.966767
osmo14v0e9hrth8a6mpyfwdhj27j7r06c0dcukxe6sp,156.759437,0.041392
osmo14v2x67j9g6w3955cjdxhqvhsszy43h4c77anhx,145.85132,0.074446
osmo14v4cdpce2p3llg6ugm2mhzgphgxlx7pzr35lep,0.344706,0.000237
osmo14v9ydnusz7tfrzk9l7em6due8jk0h88wmmmgms,14380.642231,2.230039
osmo14w96f49tavntxmdj0puz46hkrs8z7uj2cgwa7w,0.3334,0.00022
osmo14wv264ngauxx9v5kyrc33yd6q3ek2jvduz2kzy,586.174079,0.006563
osmo14wycdy2js2335zsnmedatxc8lq9vyepqla50jn,103.229815,0.012128
osmo14wzgrgshpwshngsv0eh26e6vhqvhrtap99g6h2,140.131608,0.416957
osmo14wzr7uscha2ucn9tj673tqw3uqx7xnd87uyvj5,1864.625579,2.0
osmo14x4yd0m6r7ee6s3zfpvgjal5d7avk98p8jdva7,2288.766619,0.896983
osmo14xf75twlsmk98zry99z7c9q4j04k0dgtu6y7k5,384.39886,0.099799
osmo14xgdfdnpjtulj6p7rkc75ekxqjq8hc5ckaf8hl,54267.560584,11.875429
osmo14xqhp6z2f0dd3058tereffchy5gxx8dw270ufm,18312.725634,1.802823
osmo14xv7sr4myjyjdlrmeuq6h80qyd8ueje8fqtdzu,422.05825,0.052855
osmo14xzmvz26n2qcckm8zjxnjv59dps2j5l0qjd266,2469.03334,0.272366
osmo14y420auq56p6xgt78sl8vwz3jxy77r9cqfpzjq,3370.978189,0.075002
osmo14yj94s734w9f2w7sfsljcfy3c94k887tyjr92k,4930.866381,0.107261
osmo14yqr2q5u4sehadtfxx4rh4rjxzfht6ecvmv0s4,1743.485439,0.18482
osmo14yu02qh35pqln6j0tdlzw43c275nhpvt6dy093,3914.050583,3.368537
osmo14yzqd0mn0gsttacz45japvu604t6423s7nx6he,415.961832,0.005981
osmo15039yuydx40yx97k7hvels4x2pcdaz3swhtpl9,313.531883,0.098121
osmo15073885eaa6649xwwug2nxlmcceqwj56uwzhwe,1631.907811,1.0
osmo1509pyftumsatauh4aqk7xlt2kckmrfya9mwe48,1844.293179,1.0
osmo150j6n5tnuwsslhen2qq265yufnnqxvp55cwgk9,0.1023,1.8e-05
osmo153c3lwxhna7f726m6huj29j5vccc8sjk6c8hmv,3486.488145,0.033147
osmo153pg94s7x34h7peqrey79lte22fl5qxsj9jxkp,1353.90868,1.0
osmo153qylh62huvyzvgvlvqmf6kvwjaekekyg9ptry,614.453666,2.0
osmo153wvva3l9lcpma7xa8kyt0wsnapv7vks04uvlj,424.236845,0.171416
osmo153ytyptd0vrgq3pq4dz4fvgquxch57zy3vf2ts,324.478352,2.0
osmo1542ethfxdynf0r9d4yuc3vee0gdyrqe0z4qp26,481.19074,0.344693
osmo154g030nawuemy6h2rgsqm6cwqm7322rlnd2zf4,1244.019917,0.441137
osmo154saagpef3nkrtn33de4wsag76n7a7ytmy6s9n,307.8782,0.000372
osmo154zkq3nf9dv22dm70kqej4pqjep45mkew87pgs,0.822148,0.004498
osmo155cprx8su89u09kejec2p50pjhlwverkf7e4kp,2232.571592,0.25
osmo15628n3l2a8f89s5vr5q3zxy97x3as77wmt4zez,5134.77882,2.762753
osmo156724whmwqua9dxwy57dvdw2a3lh3g8y3yp84h,872.284878,1.230297
osmo156e7cm8lsmwcvy5whxs3dd6a4ztrzucrgp698r,1086.702122,1.0
osmo156kuw4y732m923cm7ufq598kkz8tpagyexzjud,270.646537,0.096295
osmo1570zgpm0dx8965pk9rrmjv2tllfxmnrd45px2y,327750.782951,14.87265
osmo1574xa6yhuvzhzz2330j3dx9ags5vp8vn5eh43r,693.269064,1.13808
osmo1578va5kclnwszexy9z0djx293fffvhh0fpwmm8,766.609301,0.279443
osmo157e54tt6gs32yrwhcnty9h7kuvlwvnzd45vnvl,6813.533293,1.441396
osmo157g0sp3wkq8lkywk9aguu266f46np2tllpv00h,3028.625294,1.0
osmo157glcvuxw6z79vzx9fq8h2yvc33wq7xvl0zxsj,531.12582,0.020403
osmo158ddh954pzt3etjh0yqe8lp7ax0pz6pc5g3ckk,6421.60868,0.525436
osmo158k455lcxhrvvmrfu8m4c6g88fc2qgqqv3dz5v,185.377819,0.124623
osmo158kcen25wcfkymmhjwel2490lmlf4wtdgt7war,3.454628,0.0001
osmo1590ug5m44064w8k8kz2a55sgaryddwx73s9zms,848.054315,0.25
osmo1599krj2kyp6a3fwdzhraueku3vrctqypjpfexv,285522.8471,11.062883
osmo15a778syzhhpqwjsl9g8088ahudvu7crakgzf2k,347.278815,0.023127
osmo15a84pmu5qa9pps40g7vyzqar0p77mg0ekduya8,19947.204959,0.950067
osmo15axchpn3yarrt59ykn2r5sh8qdwmrwty4d948d,1156.199003,0.181328
osmo15c43032045zh7eamsgl9yhvdzc7tk88k0vdtt7,1494.221708,1.0
osmo15c4ew6mrn7mjx74trpd2e0czkcafyzma2j5ftl,682.476034,0.001399
osmo15c6t86403errk0w6dfppaaq4ercanek3kpq57z,33.029373,0.000304
osmo15cvq8yw4y69yntmjkdg05rnqxqp3dlw3t9umts,835.513867,0.021301
osmo15czt5nhlnvayqq37xun9s9yus0d6y26dw9xnzn,12597.91229,5.064751
osmo15dm58565hhydvxxant7th3ay66f4pvked9whh7,17640.142937,0.300008
osmo15en8sl2rhwzx3rjx0yu5nqfcag0h5kcrzjqv27,3780.950299,1.0
osmo15f6nvuqsun8ky9tz57dhphleta68hu3pvq5hks,9580.961392,1.496092
osmo15fdat3fthge7u8a5s6dakmtmg8wjhg58gzqd5x,331.746244,2.0
osmo15gmtxlpp9ajfwctp8cza9fmdkmvffct2tfzzhw,270.217079,1.185498
osmo15gqcm3cfxeln6wl7qtquzkzptwaqjm49qhtq5l,24.26133,0.012221
osmo15gu8x3n56v3rwj4pe5gh5l5k7f8x2zl5t4lgvc,412.482064,0.002646
osmo15hcp068cgsadlepwzncxjjkr6frvuvwdkac0fp,29.849894,0.022505
osmo15hn9sa2m8mz63g8n0frkef97c2qsx95an4gt78,84935.842283,2.0
osmo15hqfu8xc9f7fqrz4ryjsd27umpapf5t7kxxk8u,717.022564,0.5
osmo15hx6swvj325dckl6zrc8hxwqmarvzcg64p4ycs,56.326994,0.015521
osmo15j2qz7t7sx5jchllulqsk0vmpv4r07ylypzfsq,15.358836,0.005736
osmo15jp9ez70gge5t4ykw699nd9n98txw2jdmq96lt,51.527423,0.010961
osmo15jpxzuxkg52ylhm8yj9ux2xq9dkyzmk70mcyah,8.724908,0.001518
osmo15kuyqke44arum9afduxagd0lpd6gx6de6yhts8,1788.519884,0.004733
osmo15lfvjkesl5pd84jsjnxml7te8tcgh9pp2htt7w,53421.671078,1e-06
osmo15ma0kvf0pw4gtaeku8sas5nt7qvw8063s6mcjj,654636.327676,3e-06
osmo15md4wkfqux35ak5rh2409yk3gx8l4y5syxea0j,2633.107439,0.001311
osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,1522.529411,0.071671
osmo15my43653c7xsl3h5gfuujlt6p9xa8mrewa8wuf,133.361124,0.034741
osmo15n9xryv3vztsqv5wgf03pd2fmcsx7sm2crz09c,886.499568,0.011221
osmo15njsc4lap2h94xum2xatf9xmex4088u96rg36h,11807.295373,4.090456
osmo15nkzr5ckj8la4xws47s0rnc6n4ltp6y7ruap83,490.24866,0.835068
osmo15r7v2xq2hzpv0kqd8wtdhmf9fe5vcjxaxhq5aq,757.079398,0.091239
osmo15r8vx4p75rnmwz7jy4q2ye66ccg2u8vla02mtw,565.877164,0.058369
osmo15ru5chmpm98cdzzrckyvf3slzxy6uuvw8zw9ea,935.851979,0.146505
osmo15s5n453h00tm3jrc2de3mn7r6jwkcg4guunyrh,1743.683205,1.0
osmo15skgte56y0muys2sfu3pwrwwqa5ayy09wxdl20,149.35283,0.0138
osmo15smld4cwzcq8zutcu4uj6rhupvfxk2mdce4kh5,62.957028,0.109109
osmo15sxd33p67wyn37zz5yn0jpheeq8kkdnvj4u6xy,21241.620092,2.0
osmo15ta770k4kca7plh8gtyc94gekr8h3gmz68raj5,0.314337,3.235291
osmo15tgdsn4te5rv3jtxk240lqz5n726029m3fwlyh,5324.197607,2.087116
osmo15tjz5wfayf632s6n94kc0x44vjzau430s3a9jr,2605.871937,1.01538
osmo15tk5lzt82dgc637kw9hnnl4l6ynaknzhx5qfh2,160.195994,0.207327
osmo15tw95tqt3twgtaeu2knuu4325n70mdupwq0cys,4146.508985,0.246595
osmo15urq2dtp9qce4fyc85m6upwm9xul30495qdm4l,385346.766676,13.000011
osmo15uzutmwlffqy6lxf3l3efr8nxy2w7tqwd6deaa,63.567281,0.06859
osmo15vrulyt0gw8h55su80dkfscus5lcjp32p57jv4,746.783521,0.605635
osmo15vsk7yhy3n03uamjac44ufwskwqzs2eg9teqcw,1050.117496,0.150817
osmo15w48fcnndw0ygz6due737udnkc9cfefffk62z5,22591.266984,31.0
osmo15wudenehqmhkhtjfmzrnp3u4ece3tyr858umcp,501.942243,0.154103
osmo15x06pkp0wej4rhp9mjpjpyp9jcnps9kp8jjt5y,454.460337,0.141218
osmo15xkj7de9ca8hu2kn5m3cp74y7x34g38rgmft77,0.085043,1.3e-05
osmo15y5cqkm304caa7yrw03ghf34c72qnx52mg89gv,59065.558256,1e-06
osmo15ytqs2klzt8nf994vj5ymcvrv5hkxquw74gq6c,774.568604,0.093699
osmo15yx5xg670usc4pg5zmwc3zrpfguv0rfp8ha4jl,92.128221,0.001031
osmo15z2r3y9e75gzjpad3tj66y6vngxqz5zpl0ar8q,966.939525,0.049812
osmo15zxqe5lysvdcsry99e7rmxgsu03qu5t5vgfpz3,2161.67049,2.86615
osmo160awjrx8w3wk297m72usank4v4ettkjeul6cvu,756.298286,0.002431
osmo160gfcu9x287p3nyrkz88s0pq7vjf5klzn0xhd5,804.028012,0.390512
osmo1629lc40wwuc7rz3cnptnnwzk92zr2l22gam4y6,13135.705445,0.051127
osmo162wuq85d6l6yut3yhgsv4cnnvkc034dyk2fvsr,78.082284,0.032406
osmo16336nwqm9qdq0h9hnsaldm6eqn746tm0jpyp78,65.499419,0.149528
osmo1634lrxjrjcqwdxw6x9at63meylrcsnvttsf0e8,2307.064521,0.049898
osmo163h5ccj7su8qkk0vp646uwff0dks5ldm652umr,382.156871,0.002604
osmo163kjqgwuwljat2ul5wa9vwez8vzwfr4ygytar2,109.50759,1.0
osmo163nh0wgdpenkzhsfrpwxaj43g5n82pjwpup78j,16.669945,0.000526
osmo163ughqpmrv2xuupdldeqddrcrzfm5q8ezwh5gx,36.521157,0.003411
osmo1649urevvpvlmljf3nwgsfmuq7uxnz8ua6djrwx,403.811413,1.967004
osmo164egelg9rzkfter44qkvytnuz2a9wq7ht8re3a,101.172189,0.01638
osmo16549jjyyjs97vvlyuh4rrg635en23pyl3aj4dq,74865.219925,8.798844
osmo165h0cw37k9lv4y6c5z25qfus00a76nra6mux9d,1538.367295,0.921107
osmo166rntwn043sj8xpkdwvrk6grts7e55k5uwvquv,467.267704,1.009963
osmo1675luqzzd4l4vy3n3hrwlsw587855fp5dz56h5,244.012716,0.30292
osmo1679yrs8dmska7wcsawgy2m25kwucm3z0uxyaa3,114.226704,0.000735
osmo167wxjvwsd2q005efqvxkgpg0sfqn58c3fphkvv,1.311499,0.000234
osmo167zkszf5qhwwkfkvy2dkcsyqqd7fge2h7s74ec,4318.535341,0.929403
osmo1682fv98q8t44yhrgzapz79lzzgdfp2mwapw3yg,1.876477,1.0
osmo16862syzdtc6h0sxz92jhnjjas5yhhjgz8v7dxc,286.28362,0.008331
osmo168uqgkqh59e45yskjcpjdlwllvlfkgc6jwsjtv,81.549663,0.023511
osmo1696qscgzpma5jr69un5ddd3s3c5028u9gemqtd,5606.710801,0.948655
osmo1697eu6zsqnghmac28a2d30y3ffxehpzt3emn9j,778.763737,0.023796
osmo1699hnv076nkrrhlgp34nnv7hh50q2lly4wy055,592.821666,0.005895
osmo169sum6v42ctvrdqgl4q9xz85ykdufpvdgj2jfq,965.992243,0.052374
osmo16a24tysqtre4234lafk75ptawyr4yqwp33z895,1008.00613,1.0
osmo16cqwm38yhwggwt872swg63jh5vltd0fvh8tgau,5342.34649,1.0
osmo16dgmlh68xdmaf07wlkv85jnfc9zc0xmp9ca3qn,210.33576,0.011115
osmo16eh8fp3y8z2w0ftx9srkatavcte5rynw9cw9xn,4481.535305,0.001361
osmo16facdx50eramsgdkd2h8eywjqyllmp6qc9dj8a,8692.850219,4.12277
osmo16ff95ps68m9zr6gngs3rt442jr6079dyaexp9c,5288.774088,3.106733
osmo16fgawpzp0mn8rn6tax9n9uu8fh83hncqpxx68f,900.495655,0.042214
osmo16grx8tj802z35zzechc5rhvzzcdu3hvkwc6akr,1366.677156,0.31533
osmo16h0jgc2p4cesym94ppmwt2h6r7sjac2rcw4fjx,24007.080805,2.366838
osmo16h2ynrzwhxgjnd0hswkvdvq9nav9kklqyh6mtt,0.874263,2e-06
osmo16j6j24pfkrncl2c0l2yp6ztyekdhmahxy95gyp,877.203927,0.915896
osmo16jkp75x28qyvdkzacy3kx8a704gpgqjjyjc3ne,1073.57026,0.072784
osmo16jx83655usvn9d7pve3l370929ud982eaq78e8,2662.119677,0.735844
osmo16k579jk6yt2cwmqx9dz5xvq9fug2tekvjnz9hd,1355.596938,10.0
osmo16kwfnfnq7zuk75vcm6dyp8nzcxdfe6ss2dd90t,632.209785,0.00818
osmo16kzdt0z2kplhsxgvherrjzm65qzvz5rj3m27zm,180.267251,0.002908
osmo16l44hqt48f6pxkatjrx45dmlj2wzhqr9g2zc8z,0.438389,5.4e-05
osmo16l5jk2m9mkfhe862wyfx5dyz57vrf056yvkuxj,431.868764,1.00835
osmo16l5mcp4ar7cl646r6nmy8q7f5ujzxxde7h3pew,32285.270084,1.0
osmo16lp20w4j8qu3nvw2q0h0vrwa7dlur2appp2exc,4329.349841,3.352675
osmo16m887u7wzwzymfhr6hnqcv8lqslwarj803cs8n,0.639797,0.0018
osmo16m9489yuel4vhac9fznestcl7washlz93f4j3r,1287.302404,0.088275
osmo16negggxcs5ad93z6f2tvpfnyz6nnydskshsjc3,67001.462786,4e-06
osmo16neztps7tjugue57v4se2jr8ljd3lg554u20ma,787.688647,0.294919
osmo16nsxy6mwevx2lj8z8jfrphy0x4d9zpc8v9yqyt,390.061825,0.424268
osmo16qxqm7vr3p7l3jxk0qqrxn4mu8z9vysz9ud7xr,58884.490336,0.01013
osmo16qzf44cpkgy86xfs4h3fxhaec693k7lgc0k0g0,6157.052406,5.0
osmo16r39ghhwqjcwxa8q3yswlz8jhzldygy66vlm82,571845.04284,42.222877
osmo16rwmjj3vqkmfjeuh5eujhujcl6lgm0s6j4cud5,223.473,0.020272
osmo16s94n689w54l98w4tjuhk5a54v6uxswdarj92n,958.824078,0.031673
osmo16sknqh6mfamcymz5pjc4pe9xg0zrl8pruxuanc,12415.104373,2.0
osmo16sp25c8jvcs54atlkvmmaum05yu7r6l6mlyr2g,2285.225084,1e-06
osmo16tgeee56lllgwd6w3npuwrsquwy3cearjpst0s,117.112953,0.008821
osmo16tq4fenq20eem0mj9f2rkq4nvq92r6ru0hgwu0,192.106023,0.537892
osmo16txl4ftqww3n5uqdhrd89smwfatqnhd704qq3w,5240.678793,2.0
osmo16ue62wnt9reynmak2rxdrnh9axfpjld2qx7s4j,0.993458,0.674065
osmo16uym5up6ec3tyjep90dpwjtw4ck94gp8dshmqz,92.084584,0.125636
osmo16v6dsq7tmlg08cvs7g86776x908pz5hxmwrayy,204.478455,0.0547
osmo16vgnvukm5w4np3d5lsw79r96qfan7m8rrcwada,2368.471177,4e-06
osmo16vvf4hjqjarfyy92hpkm4jtde7sxydn2sxl75f,140.152169,0.420201
osmo16w2zra2jd8lvul3kaftdjgypntg34qh2qkgecn,681.2389,1.0
osmo16wmd4zf9dwz854cmxmn8nfrx3lr36fr0gka397,87.530305,0.019665
osmo16wwmrvkvtfp4a43htm8fk4309w2dvkuv2vs8fl,3123.993501,0.500094
osmo16x03wcp37kx5e8ehckjxvwcgk9j0cqnhm8m3yy,11269.747979,6.924326
osmo16x53h0n7v02z29ry4alghkyvrzxwudg56v0xa7,302.133602,0.153529
osmo16x5zesk02evqhznmwz5uwjeeltnwmfcgnt32ge,22.843513,0.090507
osmo16xdwunvp30rrd2g9997j27lh6kmdgap7c67kla,498.603176,2.0
osmo16zy2dhcq4a42n322u5gdl5qg204ucx528nqnwx,128.07,0.016095
osmo17070wwjhlurczgm9658k7p9a8ds08shjtdf822,1877.412184,1.005627
osmo1707escgqp7th9d3ney5a0sr2vypvcttvz57x07,797.329648,0.125467
osmo170trg09799ek4fk7sp5s2f7s6n8yhyp4nw8ks2,762.229293,0.886313
osmo172gtqyru7csa4tum3rp45zuzjkplk9as63hk7e,164.267276,0.022875
osmo172y5tmtx47xww7l5pss62zxvqd99apf68gfmng,350.03,0.65
osmo17304ku5628k0jz9nhtzcv7tzef6f357cmqv3eq,15.891549,0.01
osmo173724gj8e7xxhehetds5tfr9rypwx57tex9p0c,0.034,1e-06
osmo173eda0gcu37as4efk8lmvd8h0cvqv58azqfk4d,10.03,0.059962
osmo173f044dwpj04xtcdkkpndmdny35lj4af9em7x4,81.663375,0.244134
osmo173k74w7c3pd9yfjg0mervs6kmcmelyr8wndl6q,1381.217941,1.0
osmo173pyhed0s3hfg76ggu8zt2jqu2sqhf8ee5jgsy,0.0,0.088311
osmo1755u69402j8qwsqgngflsu9ezxvqta42msywlm,399.524191,0.022336
osmo1759qud67da7f5x2nrdkqxgspd9v7eauep96gxn,3.385611,0.002603
osmo175d6gx9mpd6gg9ed6krr9r3h3l9lv7rwzerm3t,0.0,0.03735
osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,3503.077639,0.057637
osmo175gv0uas2sk3jay47pyy7n8sw7yl0ejuya3gwk,150.68985,0.009477
osmo175tx90yzqtwv2y2523kae6takv27ljmlct60w0,821.399554,1.0
osmo1774ydury9wqw872r9f8lrjj3srec8e2rly2laj,421.090861,0.238281
osmo178h2jmpz3xwenl3du920zw3rweq8u3elfustx7,928.859005,0.986352
osmo178ldagr6x47xmr7pq8h6t0k3knkt5czup9n29f,1.011221,1.0
osmo178wsr62lq25crpvag0r5wep2jplw3jqvwnwavl,3720.117438,1.205238
osmo179cl5v7dr2ww8crpeuevfvc4yy0e79g8w2hstg,4613.198953,1.997908
osmo179g3letju90228hmsvzz00y9avewm549378tgu,2007.914545,3.0
osmo179w0gk3zzr7ekq9kfawl45sce9fyc5yc24fn8r,127.222924,0.175098
osmo179y22enswrpt6uxw79zxjd2la2g7eht8n8flvw,339.855381,0.121465
osmo17akxx8jrv5syrw4dgzh7t3qpp3x67lnpw5tc3n,1876.623188,0.061799
osmo17ape0gst9pqfmwu52hqdm28ggs067g7yfapucg,371.78068,0.5
osmo17aq3d97lep6t5ftq8dp0ad4pc72xrhzs4shqev,2067.216,1.049516
